更新时间,#genre#
20260821 00:41,url


RespoTime,whitelist,#genre#
933.51ms,平湖新闻,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed?
934.93ms,Naruto,https://jmp2.uk/plu-5ee92e72fb286e0007285fec.m3u8
935.72ms,靖宇综合,http://stream8.jlntv.cn/jytv/playlist.m3u8
935.97ms,临清经济信息,http://1.94.31.214/php/qilu.php?id=lclqjj
936.13ms,CCTV-The First Theater (1080p),http://38.75.136.137:98/gslb/dsdqpub/dyjc.m3u8?auth=testpub
936.64ms,野性美洲2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2e902191f2524bc198a656db71791080/1200.m3u8
937.48ms,胶州生活,http://1.94.31.214/php/qilu.php?id=qdjzsh
937.74ms,小熊的梦幻森林3,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8bbcff92f2ce423bb2d822e0fb67657f/1200.m3u8
938.76ms,地球脉动第一季,http://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/7a3423af02284c3db48b854ab646993f/850.m3u8
938.99ms,韩国歌团064,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240192067467.mp4
939.24ms,哈尔滨影视,https://stream.hrbtv.net/yspd/sd/live.m3u8
939.24ms,美丽中国自然,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/51d937a0201f4c78a5878b4b37089f3b/4000.m3u8
939.35ms,韩国歌团083,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239994225085.mp4
939.49ms,韩国歌团009,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239799872402.mp4
939.63ms,湖北影视,http://cdn.jdshipin.com:8880/hbgd.php?id=hbys_1000
940.78ms,Hot Bench (720p),https://jmp2.uk/plu-6036e6e7ac69c400072afca2.m3u8
940.87ms,古丈综合,https://liveplay-srs.voc.com.cn/hls/tv/144_4efb38.m3u8
941.50ms,大水獭桑丘的故事(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9934a6c232264addaf109ac76f21e7da/1200.m3u8
941.76ms,走进狗的世界,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/25c049869a174f5fa5806e57a2c376bd/1200.m3u8
941.85ms,东昌综合,http://1.94.31.214/php/qilu.php?id=lcdczh
942.39ms,YMG未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?
943.18ms,当我孤独的时候还可以抱着你郑源,https://vd4.bdstatic.com/mda-kgaerksrx80jgdu0/v1-cae/1080p/mda-kgaerksrx80jgdu0.mp4
943.42ms,普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
943.79ms,象山新闻,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed?
944.83ms,山东教育,https://test1.live.sdetv.com.cn/live/dianshizhibo/playlist.m3u8
946.23ms,沐川综合频道,http://tvfile.mcrm.org.cn/nmip-media/channellive/channel103064/playlist.m3u8
946.33ms,Happy Days,https://jmp2.uk/plu-5f7794162a4559000781fc12.m3u8
946.50ms,Pluto TV Paranormal,https://jmp2.uk/plu-5adf96e3e738977e2c31cb04.m3u8
947.08ms,CCTV1,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
947.91ms,延边卫视,https://srs.iyb983.cn:443/video/CYS/index.m3u8
948.60ms,青县新闻,https://jwcdnqx.hebyun.com.cn/live/qxtvlive1/1500k/tzwj_video.m3u8
949.20ms,电影战争片,http://live.metshop.top/huya/21059574?cdn=alicdn
949.61ms,商河影视,http://1.94.31.214/php/qilu.php?id=jnshys
950.65ms,韩国歌团135,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240236014123.mp4
950.82ms,邢台综合,https://jwplay.hebyun.com.cn:443/live/xtsrmtzs/1500k/tzwj_video.m3u8
950.88ms,大头儿子-03,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1a86eb58a9e04c34a87f8c883932cfa2/1200.m3u8
951.89ms,张掖新闻综合,https://play.kankanlive.com/live/1629709727589955.m3u8
952.48ms,电影_搞笑恐怖,https://live.metshop.top/huya/11601960
952.73ms,蓬莱综合,http://1.94.31.214/php/qilu.php?id=ytplzh
953.09ms,电影_古墓系列,https://live.metshop.top/huya/11352913
953.87ms,韩国太妍25,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240075164377.mp4
955.04ms,涞水新闻频道,https://jwcdnqx.hebyun.com.cn/live/lsdst/1500k/tzwj_video.m3u8
956.08ms,张店综合,http://1.94.31.214/php/qilu.php?id=zbzd1
956.80ms,武胜综合频道,http://live2.gatv.com.cn:86/live/WS.m3u8
957.06ms,呵护,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3e2d88a89cd9464e89f3b4b6353db194/1200.m3u8
957.28ms,靖州综合,https://liveplay-srs.voc.com.cn/hls/tv/34_5156ed.m3u8
957.50ms,Pluto TV Trending Now,https://jmp2.uk/plu-673247127d5da5000817b4d6.m3u8
958.00ms,韩国歌团050,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239840536452.mp4
958.31ms,平阴综合,http://1.94.31.214/php/qilu.php?id=jnpyzh
959.29ms,Classic TV Drama,https://jmp2.uk/plu-5f15e3cccf49290007053c67.m3u8
959.81ms,韩国太妍36,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240248465975.mp4
960.07ms,厦门第一,http://CCTVtxyh5ca.liveplay.myqcloud.com/cstv/xiamen1_2/index.m3u8
960.20ms,Classic TV Comedy,https://jmp2.uk/plu-5f15e32b297f96000768f928.m3u8
961.23ms,陕西卫视,https://live.264788.xyz/channel/shaanxiweishi?streamid=9dc887dba8ecb4e4143baf4f2373800c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
961.69ms,Peace TV Chinese (1080p),https://dzkyvlfyge.erbvr.com/PeaceTvChinese/index.m3u8
964.11ms,新泰综合,http://1.94.31.214/php/qilu.php?id=taxtzh
964.49ms,山亭综合,http://1.94.31.214/php/qilu.php?id=zzstzh
964.96ms,张碧晨/赵丽颖 Ⅰ 望,https://vdse.bdstatic.com/25f5ae931f851bf09c48abaebe5d6f8d.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2Fbeb15438a125af0e53bc38c98b3f304da2e2c0f1f61103ce81a9df486dc138a3
965.16ms,CCTV11,https://piccpndali.v.myalicdn.com/audio/cctv11_2.m3u8
965.56ms,韩国歌团062,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240191295627.mp4
965.80ms,WLTV-DT 23.1 (720p),http://168.228.44.241:9997/play/a09d/index.m3u8
966.27ms,邯郸公共频道,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8?zhebd
967.00ms,MDIIlovetv,https://stream.nasatv.com.mk/lovetv/hls/lovetv_live.m3u8
967.01ms,Blaze Live (720p),https://jmp2.uk/plu-5e46fba0c43b0d00096e5ac1.m3u8
967.05ms,永兴新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/40_1d0ed0.m3u8
967.14ms,莒县综合,http://1.94.31.214/php/qilu.php?id=rzjx1
967.34ms,宰相刘罗锅,https://live.metshop.top/yy/1353892468
967.53ms,高音质怀旧经典车载DJ舞曲张惠妹哭砂,https://vd3.bdstatic.com/mda-kgbk904skbf8rmhv/v1-cae/1080p/mda-kgbk904skbf8rmhv.mp4
967.97ms,Sent TV Global Network Atlanta (SGTN-49) (720p),https://rpn.bozztv.com/gusa/gusa-stgn/index.m3u8
968.41ms,LEGO Kids TV,https://jmp2.uk/plu-60fb01a24795a6000762fe83.m3u8
969.18ms,新昌新闻综合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
970.00ms,meWATCH LIVE 1 (1080p),https://tglmp04.akamaized.net/out/v1/898b1cbac7c747e3b1f3deb460e9b67e/manifest.mpd
970.48ms,笑傲江湖,https://live.metshop.top/huya/23865142
971.75ms,DJ情歌《昨夜的我又梦到了你》《心上的人儿你在哪》等HD,https://vdse.bdstatic.com//09b76fc9762763350288fb96047ec820.mp4
972.26ms,韩国歌团094,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240002397273.mp4
973.40ms,83射雕英雄传,https://live.metshop.top/yy/1354210357
973.64ms,韩国歌团105,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239993732827.mp4
974.11ms,郯城2套,http://1.94.31.214/php/qilu.php?id=lytc2
974.27ms,福建经济,http://satellitepull.cnr.cn/live/wx32fjdnjjgb/playlist.m3u8
974.48ms,中华小当家,https://live.metshop.top/huya/11342413
975.39ms,风云音乐,https://live.264788.xyz/channel/fengyunyinyue?streamid=1b41fb9153cba3ee19bd5d1b323da27e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
975.71ms,All Reality WE tv (720p),https://jmp2.uk/plu-5e82530945600e0007ca076c.m3u8
976.55ms,韩国歌团119,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240345787129.mp4
976.76ms,qq群【1106880631】,https://cloud.video.taobao.com//play/u/709608496/p/1/e/6/t/1/313689895693.mp4
977.40ms,山东卫视,http://120.40.39.246:352/newlive/live/hls/35/live.m3u8
978.71ms,荣成综合,http://1.94.31.214/php/qilu.php?id=whrczh
978.95ms,费县综合,http://1.94.31.214/php/qilu.php?id=lyfxzh
979.21ms,《爱你到最后一刻》,https://vd3.bdstatic.com/mda-mhr9c7q9xzgy1812/1080p/cae_h264/1630062648077583523/mda-mhr9c7q9xzgy1812.mp4
979.88ms,斗鱼电影HD5,http://epg.112114.xyz/douyu/263824
980.20ms,CMT Equal Play (720p),https://jmp2.uk/plu-5f68f53eb1e5800007390bf8.m3u8
981.41ms,风尚购物 (1080p),http://183.207.248.71/cntv/live1/fengshanggw/fengshanggw
981.60ms,Dog el cazarrecompensas,https://jmp2.uk/plu-5f9992c685a2a80007fa414a.m3u8
982.17ms,韩国歌团054,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239842640589.mp4
982.67ms,哈尔滨娱乐,https://stream.hrbtv.net/ylpd/sd/live.m3u8
983.78ms,韩国太妍35,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240139316317.mp4
983.87ms,MTV Flow Latino (720p),https://jmp2.uk/plu-5d3609cd6a6c78d7672f2a81.m3u8
984.21ms,韩国歌团025,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240151167718.mp4
984.65ms,韩国歌团078,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239987569147.mp4
985.47ms,永不失联地点,https://szyyds.cn/1.mp4
985.66ms,岚山TV,http://1.94.31.214/php/qilu.php?id=rzls
985.73ms,韩国歌团146,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240386743317.mp4
985.82ms,WTNH-DT1 (720p),https://tkx.mp.lura.live/rest/v2/mcp/video/11135425.m3u8?anvack=pDKqMLyG9pVqMkSYRJHWu3XROjAlvR6z&eud=1iqQ+zazzEobWIhmmj6bA8STRJm4HceYQApO7QYBvy9BTps0KI7LuXGD4KK7RLtBTyO8KsbFw40vgX8hrw+xqw==
986.27ms,嘉祥综合,http://1.94.31.214/php/qilu.php?id=jijiazh
986.40ms,韩国歌团098,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240127638122.mp4
987.32ms,西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
987.61ms,韩国歌团012,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240142715042.mp4
989.66ms,德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8
990.03ms,中方综合,https://liveplay-srs.voc.com.cn/hls/tv/18_3aa230.m3u8
992.48ms,台儿庄新闻综合,http://1.94.31.214/php/qilu.php?id=zztezxw
993.94ms,汶川新闻综合,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd#rtmp://tv.mcrm.org.cn:1935/channellive/tv01
994.36ms,韩国歌团013,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240025046562.mp4
995.13ms,平阴乡村振兴,http://1.94.31.214/php/qilu.php?id=jnpyxc
995.28ms,韩国歌团051,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240065838644.mp4
995.82ms,潍坊科教文旅,http://1.94.31.214/php/qilu.php?id=wfkjwl
995.88ms,CCTV+ 1 (600p) [Not 24/7],https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/playlist.m3u8
996.89ms,古天乐电影,https://live.metshop.top/huya/29982675
998.83ms,龙口生活,http://1.94.31.214/php/qilu.php?id=ytlksh
999.38ms,MTV en español,https://jmp2.uk/plu-5cf96d351652631e36d4331f.m3u8
999.71ms,Fox 25 Boston (WFXT-TV) (1080p) [Geo-blocked],https://pubads.g.doubleclick.net/ssai/event/1kItNgwtQUe54NjjBiiTGg/master.m3u8
1000.24ms,定陶综艺,http://1.94.31.214/php/qilu.php?id=hzdt2
1001.11ms,Golazo Network (720p),https://jmp2.uk/plu-63a0e33a45264d000850ed7e.m3u8
1001.36ms,蓝山综合,https://liveplay-srs.voc.com.cn/hls/tv/26_370917.m3u8
1001.62ms,电影周星星,http://live.metshop.top/huya/11336587?cdn=alicdn
1001.68ms,沂南红色影视,http://1.94.31.214/php/qilu.php?id=lyynys
1002.50ms,MDIItraceurban,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-traceurban-samsungnz/playlist.m3u8
1003.42ms,韩国太妍22,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240181409471.mp4
1003.93ms,Pluto TV Crime Movies,https://jmp2.uk/plu-5f4d8594eb979c0007706de7.m3u8
1004.19ms,韩国歌团136,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240008036293.mp4
1004.83ms,青州综合,http://1.94.31.214/php/qilu.php?id=wfqzzh
1005.24ms,One Piece,https://jmp2.uk/plu-69affcad8940750a23a7231a.m3u8
1006.19ms,安丘综合,http://1.94.31.214/php/qilu.php?id=wfaqzh
1007.28ms,临淄生活服务,http://1.94.31.214/php/qilu.php?id=zblzsh
1008.01ms,电影高分动作,http://live.metshop.top/huya/11352884?cdn=alicdn
1008.58ms,新化综合,https://liveplay-srs.voc.com.cn/hls/tv/170_49c556.m3u8
1009.07ms,韩国太妍38,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240368550193.mp4
1009.52ms,Pluto TV Thrillers,https://jmp2.uk/plu-5b4e69e08291147bd04a9fd7.m3u8
1009.96ms,营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
1010.06ms,Tough Jobs,https://jmp2.uk/plu-65c69bf23ef47d0008583967.m3u8
1010.24ms,韩国歌团108,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239995692215.mp4
1010.44ms,平遥新闻综合,https://tntgjhjb.live.sxmty.com/live/hls/3a4585ac11ec4e1bb07b419101b370c3/baf63e2b313440c2a25d7859f9b73b05-1.m3u8?zshanxd
1011.14ms,蒙阴综合,http://1.94.31.214/php/qilu.php?id=lymy1
1011.86ms,电影_斯坦森,https://live.metshop.top/huya/21059588
1012.04ms,东营科教,http://1.94.31.214/php/qilu.php?id=dykj
1013.21ms,全国党教频道,https://12371wbndbd.a.bdydns.com/12371wbnd/dangyuanwang_2/index.m3u8
1016.20ms,任城新闻综合,http://1.94.31.214/php/qilu.php?id=jircxw
1016.83ms,浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?
1018.84ms,电影_英叔,https://live.metshop.top/huya/11342421
1019.68ms,韩国歌团038,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240057078179.mp4
1019.75ms,熊猫直播,https://gcwbndali.v.myalicdn.com/gcwbnd/ipanda1000_2/index.m3u8
1020.24ms,浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8
1020.33ms,云和新闻,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?
1021.23ms,Perry Mason,https://jmp2.uk/plu-6197086891ddd4000739941a.m3u8
1021.39ms,深圳卫视,http://221.226.51.220:50081/newlive/live/hls/37/live.m3u8
1021.79ms,倩女幽魂道道道,http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8
1022.97ms,武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
1023.89ms,济阳综合,http://1.94.31.214/php/qilu.php?id=jnjyzh
1023.96ms,梁山综合,http://1.94.31.214/php/qilu.php?id=jilszh
1024.65ms,怪兽电影,https://live.metshop.top/huya/21059577
1025.43ms,无心法师,https://live.metshop.top/huya/30080233
1025.67ms,文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
1026.00ms,经典车载夜店DJ舞曲龙梅子下辈子做你的女人确实很嗨哦,https://vd3.bdstatic.com/mda-kh7epc4jt3bztukr/sc/mda-kh7epc4jt3bztukr.mp4
1026.33ms,临清综合,http://1.94.31.214/php/qilu.php?id=lclqzh
1026.45ms,大象的别样生活(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f4e6615b73ce42aa805767845425078a/1200.m3u8
1027.05ms,云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
1027.75ms,邹平民生,http://1.94.31.214/php/qilu.php?id=bzzpms
1027.76ms,吉林卫视,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_JILIN-HQ/G_JILIN-HQ.m3u8
1028.10ms,韩国歌团003,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239858729476.mp4
1028.60ms,东莞生活资讯,http://php.jdshipin.com:8880/0769.php?id=shzx
1029.78ms,冠县综合,http://1.94.31.214/php/qilu.php?id=lcgxzh
1029.89ms,2021年网络火爆伤感情歌6首[1920*1080],https://vdse.bdstatic.com//80e0473f97055cec1c9c76c1c7e5498a.mp4
1030.07ms,Sanskar USA (1080p),https://d2netiedy8cz3x.cloudfront.net/out/v1/9bf6fa4ac8d6432cb98da13b121ba3c2/index.m3u8
1031.14ms,曹县综合,http://1.94.31.214/php/qilu.php?id=hzcxzh
1032.30ms,楚汉骄雄,https://live.metshop.top/huya/29465854
1033.14ms,曲阜新闻综合,http://1.94.31.214/php/qilu.php?id=jiqfxw
1033.90ms,Big Brother,https://jmp2.uk/plu-6661f11a41af6400080e90d8.m3u8
1034.39ms,苏州文化生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
1035.47ms,抢滩勇士(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0d4351715b27425d87a926b964b6cdaf/1200.m3u8
1036.30ms,雪鸮的风中芭蕾,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4ee145f174a8464fb624c4ae62992b1c/1200.m3u8
1036.48ms,莒县2套,http://1.94.31.214/php/qilu.php?id=rzjx2
1037.60ms,任城影视娱乐,http://1.94.31.214/php/qilu.php?id=jircys
1038.10ms,1905国内电影,http://php.jdshipin.com:8880/1905.php?id=1905dy
1038.48ms,有线财经资讯,http://61.10.2.146/live_freedirect/freehd208_h.live/playlist.m3u8
1038.71ms,电影刘德华,http://live.metshop.top/huya/11342424?cdn=alicdn
1039.71ms,岷县综合频道,http://play.kankanlive.com/live/1614311581479927.m3u8
1040.47ms,草蜢-半点心,http://vodcdn.video.taobao.com/oss/ali-video/68fc953ff930412784dada5eb79d0821/1461058499/video.m3u8.m3u8
1041.06ms,陇西综合频道,http://play.kankanlive.com/live/1641010321462941.m3u8
1041.84ms,禹城综合,http://1.94.31.214/php/qilu.php?id=dzyczh
1041.89ms,莒南影视,http://1.94.31.214/php/qilu.php?id=lyjnys
1042.87ms,章丘公共,http://1.94.31.214/php/qilu.php?id=jnzqgg
1044.45ms,山东综艺,http://1.94.31.214/php/sdtv.php?id=sdzy
1044.87ms,QTV-6,http://video10.qtv.com.cn/drm/qtv6at/manifest.m3u8
1046.44ms,于文文 Ⅰ 體面,https://vdse.bdstatic.com//f18bdf41f28b68a1b0177fa5e5cdf8fe.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A25%3A29Z%2F-1%2Fhost%2F1a9107b1210343ed30aa27779a042aab3d016777226b471ee5f38c8fc1e23cf1
1050.41ms,电影丧尸片,http://live.metshop.top/huya/21059578?cdn=alicdn
1050.74ms,黄岛综合,http://1.94.31.214/php/qilu.php?id=qdhdzh
1050.98ms,陈瑞-男人酒女人泪,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_40090112&response=res&format=mp4&type=convert_url
1052.19ms,2021年最火伤感音乐[1920*1080],https://vdse.bdstatic.com//6d39df48360bdb12f73800397c4a6c02.mp4
1053.57ms,浪子的心情,http://vdown.kuwo.cn:80/resource/t4/53/44/3Rve23J-sy8.mp4
1055.93ms,香港衛視,https://epg.pw/stream/492e9c1ee871dfd72e301ac5f40de1a895ebed0c45c488b72b91d8874ba370a6.ctv
1056.58ms,潍坊新闻综合,http://1.94.31.214/php/qilu.php?id=wfxwzh
1057.23ms,肥城生活,http://1.94.31.214/php/qilu.php?id=tafcsh
1057.73ms,电影蜘蛛侠,http://live.metshop.top/huya/21059599?cdn=alicdn
1058.92ms,坊子新闻综合,http://1.94.31.214/php/qilu.php?id=wffzxw
1059.34ms,浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?
1059.68ms,北京卫视,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_BEIJING-HQ/G_BEIJING-HQ.m3u8
1061.04ms,韩国歌团106,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239994460907.mp4
1061.05ms,21年DJ爆红网络洗脑神曲[1920*1080],https://vdse.bdstatic.com//bf4bb1d82b2eb17681c49e745dc2da21.mp4
1061.53ms,电影动作电影,http://live.metshop.top/huya/11602077?cdn=alicdn
1064.13ms,进化中的北极熊,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/caf316bd282e4bfdbbd36bac2514c428/1200.m3u8
1064.57ms,CCTV央视台球,http://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
1066.79ms,陈瑞-一辈子的真爱,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_28470656&response=res&format=mp4&type=convert_url
1070.74ms,韩国歌团011,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240024786285.mp4
1071.74ms,清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
1073.81ms,博山图文,http://1.94.31.214/php/qilu.php?id=zbbstw
1073.81ms,陈瑞-三生三世,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_6449820&response=res&format=mp4&type=convert_url
1074.02ms,文登TV1,http://1.94.31.214/php/qilu.php?id=whwd1
1074.22ms,临朐新闻综合,http://1.94.31.214/php/qilu.php?id=wflqxw
1075.58ms,山东生活,http://ls.qingting.fm/live/60260.m3u8
1076.54ms,Discovery,http://ott.watch/stream/E9LDH2ZCN7/177.m3u8
1076.96ms,[BD]иллюзион plus,https://stream1.freetv.fun/ebe64afc03ab75c2742c035c9bc9aee02e74e4104b84dbdb816edad8c6dbe182.ctv
1077.51ms,黄岛生活,http://1.94.31.214/php/qilu.php?id=qdhdsh
1077.82ms,湖南卫视,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_HUNAN-HQ/G_HUNAN-HQ.m3u8
1078.11ms,东南卫视,http://120.40.39.246:352/newlive/live/hls/20/live.m3u8
1078.54ms,NR1dance,https://b01c02nl.mediatriple.net/videoonlylive/mtkgeuihrlfwlive/u_stream_5c9e2aa8acf44_1/playlist.m3u8
1079.19ms,汉寿综合,https://liveplay-srs.voc.com.cn/hls/tv/31_226756.m3u8
1079.45ms,邯郸公共频道,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8
1080.01ms,斗鱼电影HD3,http://epg.112114.xyz/douyu/122402
1081.26ms,永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
1081.47ms,安化综合,https://liveplay-srs.voc.com.cn/hls/tv/204_16cb0f.m3u8
1086.01ms,《拈花一笑》《对面的小姐姐》《想你了小哥哥》《一朵情花开》,https://vdse.bdstatic.com//7cfaf27a4db89583e069a40fbc2ed84b.mp4
1086.93ms,都市剧场,https://satellitepull.cnr.cn/live/wxcqxwgb/playlist.m3u8
1087.65ms,莒南综合,http://1.94.31.214/php/qilu.php?id=lyjnzh
1088.80ms,MDIIatomic,https://atomic.streamnet.ro/atomictv.m3u8
1088.99ms,余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
1089.01ms,Nei Monggol TV (1080i) [Not 24/7],http://play1-qk.nmtv.cn/live/1769652018126032.m3u8
1089.56ms,新晃综合,https://liveplay-srs.voc.com.cn/hls/tv/23_5d556a.m3u8
1089.57ms,潍坊高新区,http://1.94.31.214/php/qilu.php?id=wfgxq
1090.41ms,CCTV16,http://118.122.144.115:8888/newlive/live/hls/17/live.m3u8
1090.87ms,战争电影,https://live.metshop.top/huya/21059574
1092.28ms,泸县新闻综合,https://m3u8channel.ganzitv.com/nmip-media/channellive/channel1/playlist.m3u8
1092.48ms,高唐综合,http://1.94.31.214/php/qilu.php?id=lcgtzh
1092.64ms,浙江教科影视,http://ali-vl.cztv.com/channels/lantian/channel004/360p.m3u8
1094.43ms,都市里的野生家园(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/03770b0594d44f289ce91022fe37a7bf/1200.m3u8
1094.78ms,耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
1096.11ms,荆门公共,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8
1096.18ms,电影_港片,https://live.metshop.top/huya/11602043
1097.56ms,广安公共频道,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
1100.70ms,浙江钱江都市,http://ali-xwl.cztv.com/live/channel021080Plxw.m3u8
1100.95ms,上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
1102.18ms,Hunan TV (2160p),http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
1102.34ms,招远综合,http://1.94.31.214/php/qilu.php?id=ytzyzh
1102.48ms,文成新闻综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
1103.37ms,安徽卫视,http://118.122.144.115:8888/newlive/live/hls/40/live.m3u8
1105.53ms,东莞新闻综合,http://php.jdshipin.com:8880/0769.php?id=xwzh
1105.98ms,Nei Monggol TV 2 Mongolian Culture Channel (1080i) [Not 24/7],http://play1-qk.nmtv.cn/live/1769652109096027.m3u8
1106.76ms,广州综合频道,http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8
1106.79ms,河东影视,http://1.94.31.214/php/qilu.php?id=lyhdys
